Wall time,Step,Value
1670934273.2457623,0,0.030200332403182983
1670934300.1368136,1,0.0299906637519598
1670934327.1025224,2,0.27915412187576294
1670934354.173984,3,0.05319888889789581
1670934381.0976946,4,0.04861178994178772
1670934407.958066,5,0.030306680127978325
1670934434.9700773,6,0.14393453299999237
1670934461.8334415,7,0.1336563527584076
1670934488.6998866,8,0.028824307024478912
1670934515.651936,9,0.07491061836481094
1670934542.680312,10,0.06314833462238312
1670934569.5660555,11,0.07151137292385101
1670934596.4485471,12,0.05365509167313576
1670934623.4065948,13,0.0620536133646965
1670934650.450844,14,0.10976167768239975
1670934677.4159994,15,0.042031094431877136
1670934704.419136,16,0.04045116901397705
1670934731.32952,17,0.12365733832120895
1670934758.1662016,18,0.12658606469631195
1670934785.0007496,19,0.1015499159693718
1670934812.040353,20,0.04603620246052742
1670934838.8565943,21,0.05689254775643349
1670934865.68104,22,0.09398750960826874
1670934892.6356952,23,0.02657891996204853
1670934919.5237563,24,0.02641669660806656
1670934946.4492302,25,0.02535741589963436
1670934973.314433,26,0.09485277533531189
1670935000.095347,27,0.07453137636184692
1670935026.9069788,28,0.04633249342441559
1670935053.8885612,29,0.048147108405828476
1670935080.8130875,30,0.052477333694696426
1670935107.6901836,31,0.01600194349884987
1670935134.570407,32,0.07854712754487991
1670935161.3397617,33,0.08649452030658722
1670935188.2647693,34,0.10683465003967285
1670935215.211079,35,0.10542969405651093
1670935242.0433228,36,0.06816402822732925
1670935268.9855433,37,0.07925087213516235
1670935296.0243902,38,0.07696105539798737
1670935323.0628495,39,0.24174904823303223
1670935349.9916763,40,0.14979423582553864
1670935376.8687282,41,0.1369030922651291
1670935403.6623578,42,0.0361429825425148
1670935430.5891438,43,0.037573203444480896
1670935457.517043,44,0.050009630620479584
1670935484.738344,45,0.023901838809251785
1670935511.6297941,46,0.009219853207468987
1670935538.61249,47,0.017204415053129196
1670935565.5405784,48,0.0266652200371027
1670935592.4709334,49,0.16376519203186035
1670935619.4184074,50,0.06733263283967972
1670935646.5169098,51,0.10058265179395676
1670935673.4074917,52,0.016574677079916
1670935700.4100199,53,0.09078580141067505
1670935727.2765114,54,0.10172327607870102
1670935754.1106265,55,0.1499243974685669
1670935781.0353723,56,0.024930885061621666
1670935808.077133,57,0.1283905953168869
1670935834.9598541,58,0.13504032790660858
1670935861.877016,59,0.0798882320523262
1670935888.914073,60,0.08429358154535294
1670935915.882885,61,0.07716814428567886
1670935942.809425,62,0.08318272233009338
1670935969.714269,63,0.13409866392612457
1670935996.793705,64,0.06714168190956116
1670936023.6428425,65,0.14322754740715027
1670936050.5702407,66,0.12693749368190765
1670936077.544162,67,0.15169432759284973
1670936104.4991138,68,0.09389050304889679
1670936131.414395,69,0.09881149232387543
1670936158.3571324,70,0.03949471935629845
1670936185.1873164,71,0.02348977141082287
1670936212.0748796,72,0.08069955557584763
1670936239.0286882,73,0.13285207748413086
1670936266.001611,74,0.09524816274642944
1670936292.9260464,75,0.02117006853222847
1670936319.8770568,76,0.12092068791389465
1670936346.7345297,77,0.05490162968635559
1670936373.6356645,78,0.10610021650791168
1670936400.5734434,79,0.09775225073099136
1670936427.648126,80,0.09129031002521515
1670936454.4502804,81,0.10025296360254288
1670936481.2667615,82,0.08627282828092575
1670936508.1812007,83,0.0908752977848053
1670936535.2326107,84,0.05667341127991676
1670936562.075454,85,0.15576615929603577
1670936589.1140609,86,0.10813125222921371
1670936616.1781096,87,0.08831800520420074
1670936643.2972322,88,0.05098928511142731
1670936670.2872767,89,0.13509735465049744
1670936697.3685315,90,0.2039983570575714
1670936724.4015176,91,0.05492574721574783
1670936751.396782,92,0.04001573100686073
1670936778.1981666,93,0.07845330238342285
1670936805.0633378,94,0.13399432599544525
1670936832.0562627,95,0.13853326439857483
1670936858.9524436,96,0.08346763253211975
1670936886.000382,97,0.12606793642044067
1670936912.9156158,98,0.10464592278003693
1670936939.883069,99,0.05266326293349266
